-310.52631578947376, 4.193659281894576
-10.526315789473756, 4.193659281894576
0, 4.140947288006112
5.263157894736651, 4.024064171122995
21.052631578947512, 3.969060351413293
78.94736842105249, 3.923223834988541
268.4210526315792, 3.879679144385027
563.1578947368421, 3.824675324675325
778.9473684210525, 3.7605042016806722
1036.842105263158, 3.684873949579832
1352.6315789473683, 3.597784568372804
1589.4736842105262, 3.5210084033613445
1905.2631578947367, 3.4327731092436977
2236.8421052631575, 3.3663101604278074
2505.2631578947367, 3.3158899923605807
2778.9473684210525, 3.251718869365928
2963.1578947368425, 3.1944232238349883
3142.105263157894, 3.1165011459129106
3268.421052631579, 3.0225362872421693
3342.105263157895, 2.942322383498854
3415.789473684211, 2.8529411764705883
3478.9473684210525, 2.7383498854087085
3536.8421052631575, 2.561879297173415
3552.6315789473683, 2.4633307868601984
3557.894736842106, 2.561879297173415
3573.684210526316, 2.7566844919786098
3573.684210526315, 2.8346065699006875
3668.4210526315783, 2.882734912146677
3826.315789473684, 2.9067990832696715
4021.0526315789475, 2.9239877769289535
4310.526315789474, 2.9400305576776162
4684.210526315788, 2.952635599694423
5068.421052631579, 2.9629488158899924
5584.21052631579, 2.970970206264324
6084.210526315788, 2.9778456837280367
6721.052631578947, 2.985867074102368
7626.315789473685, 2.991596638655462
8731.578947368422, 2.9996180290297936
9678.947368421052, 3.0030557677616505
10531.578947368422, 3.0064935064935066
10715.78947368421, 3.0076394194041254
