0, 4.192513368983957
0.1, 4.012605042016807
36.84210526315792, 3.9530175706646298
115.7894736842104, 3.9300993124522536
226.31578947368416, 3.914056531703591
326.31578947368416, 3.8922841864018336
415.7894736842104, 3.8659281894576014
531.5789473684213, 3.833842627960275
652.6315789473683, 3.8017570664629488
794.7368421052633, 3.7719633307868605
905.2631578947371, 3.7490450725744844
1073.6842105263158, 3.697478991596639
1215.7894736842109, 3.6585179526355995
1405.2631578947367, 3.602368220015279
1657.894736842105, 3.5427807486631018
2005.2631578947367, 3.4763177998472115
2263.1578947368425, 3.4258976317799847
2463.1578947368416, 3.3823529411764706
2663.1578947368416, 3.3296409472880057
2852.6315789473683, 3.279220779220779
3010.5263157894733, 3.224216959511077
3147.3684210526317, 3.1508785332314746
3247.3684210526317, 3.075248281130634
3315.789473684211, 2.997326203208556
3405.2631578947367, 2.9079449961802903
3452.6315789473683, 2.8277310924369745
3489.4736842105267, 2.742933537051184
3536.8421052631575, 2.637509549274255
3547.3684210526317, 2.5355233002291824
3557.894736842106, 2.6856378915202446
3568.421052631579, 2.8277310924369745
3578.9473684210534, 2.9010695187165774
3626.315789473684, 2.9583651642475175
3710.526315789474, 2.9950343773873183
3815.78947368421, 3.0076394194041254
3978.9473684210525, 3.014514896867838
4184.21052631579, 3.0179526355996944
4373.684210526315, 3.021390374331551
4699.999999999999, 3.0236822001527885

